quizzes,solutions
760001030005008029800260000600002080308450790001700004209007450004000316000530000,762941835415378629893265147647192583328456791951783264239617458574829316186534972
002193070006002000050480090003000007029018500700600024090051060085240300300009400,842193675936572841157486293563924187429718536718635924294351768685247319371869452
964001520000050901030042007400073100027104080600000000000830009352000600001207000,964781523278356941135942867489673152527194386613528794746835219352419678891267435
900003060030504209050068040000306700840092005207410000520000001006007302009000850,984123567631574289752968143195386724843792615267415938528639471416857392379241856
005003840300092000960000027400706010009105030010080500001030706708904001690500000,125673849387492165964851327453726918879145632216389574541238796738964251692517483
703010900000900010000276580041300005260040001005068040009002000310800070008090064,783415926652983417194276583841327695267549831935168742479632158316854279528791364
030208104080070030269000000450000900701050280000003005300910056040602007800730009,537268194184579632269341578453827961791456283628193745372914856945682317816735429
000304086800007503006080420507906001010000204904000000180203009003500170760090008,271354986849627513356189427527946831618735294934812765185273649493568172762491358
120003600060024090705000003600008974090006250500700100000087000208930060304100500,129873645863524791745691823631258974497316258582749136956487312218935467374162589
590701230007000008800039600062810300700062415009000000200006040003507900001340060,596781234327654198814239657462815379738962415159473826285196743643527981971348562
005040000100000829930800070093201506000064002020500130009680043040000600250007010,875942361164753829932816475493271586581364792627598134719685243348129657256437918
000000310300950400697300280540026700081009000020700530200078000000000040034015960,452867319318952476697341285543126798781539624926784531269478153175693842834215967
092800007000001052080003901500000060031200005007508324306005070000160080470090000,192854637643971852785623941524739168831246795967518324316485279259167483478392516
005760901804009050007002800003250680500000024019600300900000407000137000038000206,325768941864319752197542863473251689586973124219684375951826437642137598738495216
085009020400002100090063004307800095560000700000000410100670580042905600700020003,685419327473582169291763854317846295564291738928357416139674582842935671756128943
700302450500006800036400070009057030070903610000820000090008004400700021015060009,781392456524176893936485172149657238872943615653821947297518364468739521315264789
960400700458100003000005002000908007800502140006010090103040009007000200005730608,962483751458127963371695482514968327839572146726314895183246579697851234245739618
001903670680020000043000100060008005200400860970250310000090702402600500050130040,521943678689721453743865129164378295235419867978256314316594782492687531857132946
700004600008601725590000008069003012200040070000000300001436007850007200030520490,712854639348691725596372148469783512283145976175269384921436857854917263637528491
608340029020005700000009860700490300500200087001003040005601003914500600080000002,658347129129865734437129865762498351543216987891753246275681493914532678386974512
030600007420300800800010094180730000000200086057009020000060542060170900395800000,539648217421397865876512394182736459943251786657489123718963542264175938395824671
100090072273100500500003080007002639000000000006400851701980040938010000040530000,184695372273148596569723184417852639895361427326479851751986243938214765642537918
000930200160000050302600180000467000675000430209100000950080013000009060008070025,587931246164728359392645187831467592675892431249153678956284713723519864418376925
300600000045000800802050010900070130010002786004306000007090428000500690200408370,379681542145239867862754913926875134513942786784316259657193428438527691291468375
004008000250000090007040360010050070502604000093000408130870005000060900800590012,364918527251736894987245361418359276572684139693127458139872645725461983846593712
009408021056009000800035004000370400503000062600010070004607209900000058100080700,739468521456129837812735694291376485573894162648512973384657219967241358125983746
405060007000020316012080900008500009060040100007016480000300042506190000380070000,435961827879425316612783954148537269263849175957216483791358642526194738384672591
010403000004007050060080091000095318000006005230078004003020000980754000401000872,519463287824917653367582491746295318198346725235178964673821549982754136451639872
070001402056470090400980000800000905100648003367200000009026301003005086002000070,978561432256473198431982657824317965195648723367259814589726341743195286612834579
100000007600200500023007064000509470007008039002013006000060102950400080030901700,145896327679234518823157964368529471517648239492713856784365192951472683236981745
450090007006050300000401002002060405000378009109000800024700968061002003970003500,453296187216857394897431652782169435645378219139524876324715968561982743978643521
006010700007030020051902060080400516100090000742600300000200081900705002003089005,236814759897536124451972863389427516165398247742651398574263981918745632623189475
305200000000091000078053001069005040000020106501048072000900620800030000702080095,315267489624891537978453261269715843487329156531648972153974628896532714742186395
000890007060400208500200410490650800078000500300000061900120006034070090200083700,142895637769431258583267419491652873678319524325748961957124386834576192216983745
000005963600107020059003100090300016140000087000006400702000500085074030400081090,871425963634197825259863174597348216146952387328716459712639548985274631463581792
340607002005000809000480070050010204002000690010003050960052083080046020100700900,348697512675321849291485376756819234832574691419263758967152483583946127124738965
030580902297060050100007006300700009600000040074200810900000000003840205000175004,436581972297463158158927436381754629629318547574296813945632781713849265862175394
009034800700506030010090240051903020208070603400000100800000506040700000003215070,529134867784526931316897245651983724298471653437652189872349516145768392963215478
000800305019060000007004002060050000300078020001430097906001003075009604000085170,642897315519263748837514962768952431394178526251436897986741253175329684423685179
300008602000604070015000800500020007798300001004089050002100030870500060460003090,347958612289614573615237849536421987798365421124789356952146738873592164461873295
240070009305400086000008000700590000800160390603007102120605004009024800000000700,248376519375419286961258473712593648854162397693847152127685934539724861486931725
004060001701903020200008050080570600100002904002089070500491060000300008037020045,894265731751943826263718459389574612175632984642189573528491367416357298937826145
068200075304090002050008060000050400100087000723009010602005800000001009000403721,968214375374596182251738964896152437145387296723649518612975843437821659589463721
100290705600400010085063200009000150000007003320050849934700002000800000001020406,143298765692475318785163294469382157518947623327651849934716582256834971871529436
300080000007931026680070104030200580902600070400310000800000009290045010065000007,321486795547931826689572134736294581912658473458317962874163259293745618165829347
060703002850016003000200910300094080010007005000020307009680720204100068005000100,961743852852916473743258916327594681418367295596821347139685724274139568685472139
000800506081530090007020010020084700006007030905010600000395004032000070600042081,394871526281536497567429813123684759846957132975213648718395264432168975659742381
596000003008300400000012008000090021713040090050800740640158007900070500370600000,596784213128365479437912658864597321713246895259831746642158937981473562375629184
081000030002000007050260000000431069000907500003026480500040002340100050097008106,681794235432815697759263814825431769164987523973526481518649372346172958297358146
009047100034500060800010402040080705001020906700603000010009008960008020002035070,629847153134592867875316492246981735351724986798653214517269348963478521482135679
570000083006002104004830070900000000007960320031070050100600845700015900000490001,579146283386752194214839576962583417457961328831274659193627845748315962625498731
079053610050001307400200008007802031540700800000060090630014000000000005020697400,879453612256981347413276958967842531541739826382165794638514279794328165125697483
700001320260095008108400090010800500403152006090700040000000073000006800000534001,759681324264395718138427695612849537473152986895763142526918473341276859987534261
005080002230000090086047300063700109070405000820001060740002005001500800000019034,415983672237156498986247351563728149179465283824391567748632915391574826652819734
007428000180500030654000070400150009009080257070093060005069008890702006201000000,937428615182576934654931872426157389319684257578293461745369128893712546261845793
902630007070420300010000409400980005000003010009706800006100208500008004080005730,942631587875429361613857429431982675768543912259716843396174258527368194184295736
002859004300200005008004060400087013005100080000390072800071029004063100960000000,612859734347216895598734261429687513735142986186395472853471629274963158961528347
009840016000350729560020400483700000600930800070000001000061238020000007014008905,239847516148356729567129483483715692651932874972684351795461238826593147314278965
350000640947000803600008790160879050004010920030060000000500001000940070080103400,358791642947652813621438795162879354874315926539264187496587231213946578785123469
600704201305000048000060903546002700008600002100097000020170086000045090900300100,689734251375921648214568973546812739798653412132497865423179586861245397957386124
401390002005706900000108003000980000602000080300002451108050097070400300290000000,461395872835726914927148563754981236612534789389672451148253697576419328293867145
090300050600091000003207000007002060500803241030040980302109500150000800070026400,794368152625491738813257694487912365569873241231645987342189576156734829978526413
000067014034920008700800000653000070091000802000140590005002000800010047020089603,982567314534921768716834925653298471491756832278143596345672189869315247127489653
200050800040006090900100276030040001100720040068905000320001700007000035089400060,276359814841276593953184276732648951195723648468915327324561789617892435589437162
360400001208067000000810500001032095090005004000000810007008020432900000600001473,365429781218567349974813562841732695796185234523694817157348926432976158689251473
370005080046003002108420070700008004050340000000000910210060300060100058004259060,372915486546783192198426573721598634659341827483672915215867349967134258834259761
008506702000400030219008000160002800000080006070300410305090600640000021020047005,438516792756429138219738564164972853593184276872365419385291647647853921921647385
173000000008000500020379400000050063280400001000602009001084000509200080000061974,173845692498126537625379418914758263286493751357612849761984325549237186832561974
806001040900008003000279100700094010030050002604000085003040050080302070471600200,826531947917468523345279168752894316138756492694123785263947851589312674471685239
100020050000960004098001630003000100001005267270040580087500000530700890400602000,164327958325968714798451632853276149941835267276149583687593421532714896419682375
000600005329400007001700489604950000700008040005000806070020031200004970913806000,847691325329485167561732489684953712792168543135247896478529631256314978913876254
500000004000608070060102395804000236000490000135000700400700821920380060000010050,512937684349658172768142395894571236276493518135826749453769821921385467687214953
030001687600900500200073001060108904005002000103040062070390000040007016000005800,934251687617984523258673491762138954495762138183549762871396245549827316326415879
540000900001700800028039054006000207490603000007021000100902030005000006030048012,543286971961754823728139654316895247492673185857421369174962538285317496639548712
300002010900004020070610900050073000230100400069800070410080006008500703000490580,346952817981734625572618934854273169237169458169845372415387296698521743723496581
050201070002000390600085410400638900000000200709040000003050108206070040100809060,354291876812764395697385412421638957568917234739542681973456128286173549145829763
600059047000120500970306800002408000430000200080030061860012073000070080500900604,621859347348127596975346812152468739436791258789235461864512973293674185517983624
900000702018902306050080000009003570600008200070010400036501800107000000200306049,964135782718942356352687914829463571641758293573219468436591827197824635285376149
860020000700504032004370100400000306016900470075000018000015980000406001029007050,863129547791564832254378169482751396316982475975643218647215983538496721129837654
008930000210400090004020061002000370500100409000083005009006020400700000673018050,768931542215467893394825761182594376536172489947683215859346127421759638673218954
200000060504070012098006000000900001050817340700004090041068005800400673009520000,237185469564379812198246537486932751952817346713654298341768925825491673679523184
003000900200009456090700208009240700006000005054603109030850000810030007400001302,643528971278319456591764238189245763326197845754683129937852614812436597465971382
186940500400063200000508000010000000800250673020794001050009006700000048209600010,186942537475163289932578164517836492894251673623794851358419726761325948249687315
000500370003080000719400050064030100007800040030701920290000815500062009001000400,682519374453687291719423658964235187127896543835741926296374815548162739371958462
700000000000300190800069034208051047400280065590040000020007080050400601306025000,739814256645372198812569734268951347471283965593746812124697583957438621386125479
100970052006030080000025000065740090700500004089062000030609405020080960000003071,148976352256134789973825146365741298712598634489362517837619425521487963694253871
700308900040015020682000003300400080894060100001007032206090057050072004000000090,715328946943615728682749513327451689894263175561987432236194857159872364478536291
630050009508000000002736010084010590900604020200000003800001062160300708000005040,631458279578129634492736815784213596953684127216597483845971362169342758327865941
010098043600005000294100060570060001900203708003009000400900632060070104801000500,715698243638425917294137865572864391946213758183759426457981632369572184821346579
054200300800000090003658001002007050070004610006830407190072000600900830000400000,754291386861743295923658741482167953379524618516839427198372564647915832235486179
610900840000000275008034000080100030079020006100549000000703092300091080506000007,612975843934816275758234961285167439479328156163549728841753692327691584596482317
109570000030001006008903500701000320904000607002140800800050400020060095093200000,149576283235481976678923541781695324954832617362147859816759432427368195593214768
000500108500030060076240093004000000000760082089301740050800210031020079090000600,943576128528139467176248593764982351315764982289351746657893214431625879892417635
003020780720000001015090030300064270600078095080300600000280040090035000200006957,463521789729843561815697432351964278642178395987352614576289143194735826238416957
001203500903100780270040000008090600300804000497050200500600009030401860006000071,681273594943165782275948136158792643362814957497356218514687329739421865826539471
300900100271003000640070020900086305000000408004005002030018700025730040800500000,358942167271653984649871523912486375563127498784395612436218759125739846897564231
002547001004002030500000009600100084200096305037080090000034000180050602906000700,392547861864912537571368429659173284218496375437285196725634918183759642946821753
006040300980510600570002000800700030002300761000460009195000803307008020000900050,216847395984513672573692418869721534452389761731465289195276843347158926628934157
291800000070000908000340000500080016740010302060200005004720180306090400800001600,291867534473152968685349271532984716748615392169273845954726183316598427827431659
000734001180000043060000500215000000000091026700043080004059010630007008902600007,529734861187965243463182579215876394348591726796243185874359612631427958952618437
005074193000380400400109005007200000020093800061008700002806070300000058090042060,285674193619385427473129685837261549524793816961458732152836974346917258798542361
100020800040809100009006750002048600054000010690057030200001407030260000080795060,176523849543879126829416753312948675754632918698157234265381497937264581481795362
495710000000059700010240006050090608607100200840003005570004300086002019000800000,495716823268359741713248956152497638637185294849623175571964382386572419924831567
806001700004007251070950608900005010430200000265093000000012003700400900003080046,856321794394867251172954638987645312431278569265193487649512873718436925523789146
200760350007409000109023600970005032504000081003000000081042007005610040000090806,248761359367459128159823674976185432524936781813274965681342597795618243432597816
010000948960510007007003000520834000608000020000060010030650400140080609050200170,315726948964518237287493561521834796698175324473962815739651482142387659856249173
102960000040020010009400307006008200000094870070310406561000004300000950900870003,132967548748523619659481327496758231213694875875312496561239784387146952924875163
005007049060200700800103600500000890049360001000050302002000417073801006600904080,325687149164295738897143625536712894249368571718459362982536417473821956651974283
000680390634000702200000010100890630070200450093007100008000000007316800451070000,715682394634159782289743516142895637876231459593467128368524971927316845451978263
439000002000300005600789100005090070041000050270400093026008007100030800780016040,439165782817324965652789134365892471941673258278451693526948317194537826783216549
100230007060107400340090020830000150201600000004000690600740000059001300008900504,185234967962187435347596821836479152291658743574312698613745289459821376728963514
000900320070005904000081070056074280100008000900620400031000006020850000760300840,514967328678235914293481675356174289142598763987623451831742596429856137765319842
405030007300009100081002095000800600760090050200503400007080046900401008030076002,495138267372659184681742395549817623763294851218563479127385946956421738834976512
200000931000681540500302008084500000030007200700009060000003809905460310000075000,268754931397681542541392678184526793639147285752839164476213859925468317813975426
040300079500826000316004050807060030000900510030007800405000092002480003060010000,248351679579826341316794258857162934624938517931547826485673192192485763763219485
091000045600015800200030000007406090540020001800070003006500089010067020458001060,391682745674915832285734916137456298549328671862179453726543189913867524458291367
043100900000020600020094807350016000090837000008000470032070508000900061806300702,743168925589723614621594837357416289294837156168259473932671548475982361816345792
207380095590000036000100000020509000000060407760030080804007061050008309600210040,247386195591724836386195724428579613913862457765431982834957261152648379679213548
050460301400000000910380470060030905000009100070002080001070050005190046243800000,852467391437921568916385472164738925528649137379512684691274853785193246243856719
028700406900100850030000090540009000000000027060871009082030610400200003390050074,128795436974163852635482791547329168819546327263871549782934615456217983391658274
719000005008940060003002008000506840024100030300400097000807601501000070906305000,719683425258941763643752918197536842824179536365428197432897651581264379976315284
070815600408003050000709020007300002001080096050421300002000900716050000930000180,273815649498263751165749823847396512321587496659421378582134967716958234934672185
310800460000006795009020008500100947061002000080453000032001050000780204094000600,315897462248316795679524318523168947461972583987453126732641859156789234894235671
000300190304017080052090600600500309900008207007460005003780000560000000019200408,876325194394617582152894673681572349945138267237469815423781956568943721719256438
065401030000890050490500200006050840030206070970000002057900300300070080201040600,865421739712893456493567218126759843534286971978134562657918324349672185281345697
000010674005900008030004250000098020058400703270600400023080000904500060000000107,892315674465972318137864259341798526658421793279653481723186945914537862586249137
031060800800094600070200905057800010060000403209100007080073000490001052006005040,931567824825394671674218935357849216168752493249136587582473169493681752716925348
070601500030007920406020010800000002000069080124530600010480000605070030380100097,278691543531847926496325718869714352753269184124538679917483265645972831382156497
008621000005940706040003920700000250800700460304050000000030000560800001120007890,978621534235948716641573928716384259852719463394256187489135672567892341123467895
380090002027000100000500608635047210200900000840001003060703050400009000013420080,386194572527368194194572638635847219271936845849251763962783451458619327713425986
800000003309402070750910600000607000002040910500030804983700020010008050070160040,821576493369482571754913682148697235632845917597231864983754126416328759275169348
010970004004000705005820000900001000068300050070200601007100039430090020250406810,316975284824613795795824163942561378168347952573289641687152439431798526259436817
005820300400070000026104000604082700073501940090000050140006208069000400000097030,715829364438675129926134587654982713873561942291743856147356298369218475582497631
200045180903006025105002037020080003600007902314050000090004000500060000070010890,267345189983176425145892637729681543658437912314259768896724351531968274472513896
008020400430785009102900060040300780605000000000004652700168004900000008051079300,598621437436785219172943865249356781685217943317894652723168594964532178851479326
054027800060000029009106530180300405200040000073500000907064008000030060008795001,354927816861453729729186534186372495295648173473519682917264358542831967638795241
002000300496180005510700000008540020000006093904010086060057030800200049001060700,782695314496183275513724968638549127125876493974312586269457831857231649341968752
800340702000005193007000804060400035300602000412000009041800000006070001200009507,859341762624785193137926854968417235375692418412538679741853926596274381283169547
000952000900008610000630405120000073403007580006000000850300020701085009300410800,614952738935748612287631495128564973493127586576893241859376124741285369362419857
320780040604090080000504062090000700730005200450103006001800050800200009000637100,325786941614392587987514362196428735738965214452173896271849653863251479549637128
070000200100863700894010050500000370000600009416700800005028160720050030008300040,673594281152863794894217653589142376237685419416739825345928167721456938968371542
009320010040108509007060080274090800010507002008400063700001406093056000800200070,589324617642178539137965284274693851316587942958412763725831496493756128861249375
000000590180023004402607300320000450070000081900160200010904000806050009004780003,763418592189523674452697318321879456675342981948165237217934865836251749594786123
012700003405008000080925060090060700500300026000092048604000107700483090020001500,912746853465138279387925461293864715548317926176592348634259187751483692829671534
020900008130605400080040005004020081051860030300007200060503070700010003500400690,425931768137685429986742315674329581251864937398157246862593174749216853513478692
000001000050009842407020309900000008013082007020960054090710060804500020065000003,239841576651379842487625319946157238513482697728963154392718465874536921165294783
805000004060051000900046032120089370050004000009600010006070050047020081008103200,835297164462351798971846532124589376653714829789632415216478953347925681598163247
105900006000700540060038270314000000000020098000650700083009064200000800047100030,175942386832716549469538271314897625756321498928654713583279164291463857647185932
000013090037602004064090050600001200078000009520007030080200501040080003209500607,852413796937652814164798352693841275478325169521967438386279541745186923219534687
700000030003850260012090700040300902570100040009008006200081000064000050958670103,785216439493857261612493785841365972576129348329748516237581694164932857958674123
700003021001807005060020804006285000000900067405000000308090140000560092020400708,784653921291847635563129874976285413832914567415376289358792146147568392629431758
804000005020001090360705180000004200700092006040507001008100502005060800090000347,814936725527841693369725184953614278781392456642587931438179562275463819196258347
800900041400200300006075000040000062502380900791050000003701690050003100600020870,825936741479218356136475289348197562562384917791652438283741695957863124614529873
090600000000050702070302904300008406640000059080540010008001020017900300463207005,892674531134859762576312984325198476641723859789546213958431627217965348463287195
000080000206007013000502069003000048040029050759003006904030702018000000000960400,195386274286497513437512869623751948841629357759843126964135782318274695572968431
100000000000058200208360500040007926500100074080409003600070015452003060007000090,135294687964758231278361549341587926529136874786429153693872415452913768817645392
090750000004086010030009605005013040010000960800097052071000084009004700200008300,692751438754386219138249675925613847417825963863497152371962584589134726246578391
530102040062370000800040000000569300003008970100000080047000805325090001608000730,539182647462375198871946253784569312253418976196723584947631825325897461618254739
500030000274008001008002065013080507400093180000504092097001004001069070000800600,569137428274658931138942765913286547425793186786514392697321854851469273342875619
095070002026009010300000804001985000000402050000010948050008370089720065063004001,495871632826349517317256894641985723978432156532617948254168379189723465763594281
408010600500040003001020800800100206730004010000902004010083900003057420650000070,478319652526748193391526847849175236732864519165932784217483965983657421654291378
281900050305060720009004300000410070400000901600802003190503080072000000030700206,281937654345168729769254318953416872428375961617892543196523487872649135534781296
150070400000406000400350879000008901902007003580012600061090050000003002007800160,158279436739486215426351879674538921912647583583912647261794358845163792397825164
006000430980500001107020005040100370020095000000367000510006802370040090000800010,256918437984573621137624985645182379723495168891367254519736842378241596462859713
097080040100000603860100500650002000010003907203910400930800006500740001000056200,397685142145297683862134579659472318418563927273918465934821756526749831781356294
408301002003967004000000570014800006050030180600502000200090400000008730061040900,478351692523967814196284573314879256752436189689512347237195468945628731861743925
601000070000000439000570800090720018805409007020130005050006000007903004430010250,681394572572681439943572861394725618815469327726138945158246793267953184439817256
160500907000200008837006050918040002004021000000370000740008600023004109500160073,162583947495217368837496251918645732374821596256379814741938625623754189589162473
009200100405063800028005000106050320300041079000000060090800006001400005060079014,639284157415763892728195643146957328382641579957328461594812736271436985863579214
400629000017080900008003054500000170001065290260000300750290060040056080000100003,435629817617584932928713654584932176371465298269871345753298461142356789896147523
120400000009080003083609500060052049048063207007100000700000604030070005906810000,125437968679581423483629571361752849548963217297148356712395684834276195956814732
712080300500600008060030210030508160000040790290073805850004000001057400000902000,712489356543621978968735214437598162185246793296173845859314627621857439374962581
495030071200004500080600000050060037704802016018900002000100083000329000040087260,495238671263714598187695324952461837734852916618973452529146783876329145341587269
006010020004607903000520080609000000705930800000000410070008046003105200082403075,856319724124687953397524681619842537745931862238756419571298346463175298982463175
010002870080300604007000015020098000604250000900007360030806041290045008001009000,419562873582371694367984215123698457674253189958417362735826941296145738841739526
750090060900000018004503000060200103100070090803600042008165400309400005006008270,751892364932746518684513927467289153125374896893651742278165439319427685546938271
000037065300000870010005002203100000078060940040900500160040008007080296050023700,984237165325416879716895432293154687578362941641978523162749358437581296859623714
907000020001060000800012034002900405500800006009401700040605170103008060005073200,937584621421369857856712934782936415514827396369451782248695173173248569695173248
000710095370008024906000300080256000420080009003140070000604700800530240050000001,248713695375968124916425387789256413421387569563149872132694758897531246654872931
930080100760300240048000005000970000504001009000006732006004807000800021802095060,935482176761359248248617395623978514574231689189546732396124857457863921812795463
406007000002300018500120000007213400080060009001900350600470005100008902043000600,416857293792346518538129764957213486384765129261984357629471835175638942843592671
007000210000010007805030004001260800068004050920003061400090005706000320003507080,637945218249618537815732694571269843368174952924853761482396175756481329193527486
100007000004530900300408670840000010060050030000683200200001700070090045090060308,186927453724536981359418672843279516962154837517683294235841769678392145491765328
006020075735900004010040006500130000490007028001000037058002093007013040020860000,846321975735986214219745386572138469493657128681294537158472693967513842324869751
050001007437008600000090845300927000900084100206000000008100463001000059700506200,859461327437258691162793845314927586975684132286315974528179463641832759793546218
009200407500000030021503009050002700000000168406080092015007800830060004607900000,389216457564879231721543689158692743293754168476381592915437826832165974647928315
020007405005902000300510600902300800500070036008601540000729100601080000040000387,126837495485962713397514628962345871514278936738691542853729164671483259249156387
100000700076450002300000016060730401980005000010002059507160090000000320438097000,159326748876451932342978516265739481984615273713842659527163894691584327438297165
000006340061830000509102700950001208020054000607000900190300005008700003300000862,782596341461837529539142786954671238823954617617283954196328475248765193375419862
000930002004106000135040098200090007700053040800600203081000076090400001560370000,678935412924186735135742698253894167716253849849617253481529376397468521562371984
008300200105040300073001084001036540000004090807005601004207000012060870030500006,468379215195842367273651984921736548356184792847925631684297153512463879739518426
809200406400009150067100000200000000300407209040680003000008001000350700780040360,819275436423869157567134892278593614356417289941682573635728941194356728782941365
000060310065809040000000800043005106500720004298600000004278030302510090080004700,829467315165839247437152869743985126516723984298641573954278631372516498681394752
029460007538009006000000150904250010800000530007148060671000200000370840000020005,129465387538719426746832159964253718812697534357148962671584293295376841483921675
080053200400090600900061084300006100045000009100840007007080010020504030600102500,786453291412798653953261784378926145245317869169845327537689412821574936694132578
026950004000008319080071000007800105001006090000030407400000803309500072065027000,126953784754268319983471526647892135531746298298135467472619853319584672865327941
000050670030000020001620908809003140002094000360170050006400705095000310200900080,928351674637849521541627938859263147712594863364178259186432795495786312273915486
000407685086290400030000100600005079049020000200310800008070060001002050075004300,192437685586291437734658192613845279849726513257319846428573961361982754975164328
504006000009000280830700069000098570002050034910007000007100043060040002000802106,524986317679314285831725469346298571782651934915437628257169843168543792493872156
000002540130080006075030090002001700058726000009400030067500028080017900400009050,896172543134985276275634891642391785358726419719458632967543128583217964421869357
014026090380000250000001407542000080800000376600190000209600000007009030000370015,714526893386947251925831467542763189891254376673198524239615748157489632468372915
690020040000400068001078530400005016065009700083000420709304001300006002050000070,698523147537491268241678539472835916165249783983167425729384651314756892856912374
400020038000570620001809750080905000092000000000046007020008500809103000073060100,457621938938574621261839754784915362692387415315246897126798543849153276573462189
307008261005040380690000070001200900020000530900706010070000000100902604002053008,347598261215647389698321475731285946826419537954736812579864123183972654462153798
000300070000086309091420080510000200008905600000002003420008100806170004037009065,685391472742586319391427586513764298278935641964812753429658137856173924137249865
006500029017400000300070108003040002095300060802001307908000500000602400600759001,486513729217498635359276148763845912195327864842961357928134576571682493634759281
704010900600800240800050000000005003013002094080070160207060080000403500065700012,734216958659837241821954637976145823513682794482379165247561389198423576365798412
205000040108006900030590000000400010080002674062807090004030720503700801600201000,295178346148326957736594182957463218381952674462817593814635729523749861679281435
004000005008700120000620000500000800103890706000004093082509010706001030050267900,274918365638745129915623478529376841143892756867154293482539617796481532351267984
009004035740003980200590100900100270000308000018020450000000507301906000052800060,169284735745613982283597146934165278527348691618729453896432517371956824452871369
000080009249700080301402700010000860005807100000036094000000025794200003600913000,576381249249765381381492756413529867965847132827136594138674925794258613652913478
010704050800030024760050100600320500008600000000078903095060048300041090070900200,213794856859136724764852139647329581938615472521478963195267348382541697476983215
713040000000200000062105907008700240506420100040090003100000580804970020030050001,713649852985237614462185937398716245576423198241598763127364589854971326639852471
005900300030006784010002500800000160170009000040870009680340002907108000004600005,765984321239516784418732596892453167173269458546871239681345972957128643324697815
700060405800004300603980000000850040900000208004002071059070010060001032020300506,792163485815724369643985127271859643936417258584632971359276814468591732127348596
080706423006000800710300060025008601048090700090051008000040530900100200004902000,589716423436529817712384965325478691148693752697251348261847539973165284854932176
532080901010006400086090070300604005000050300900300702000000100040829050657100080,532487961719536428486291573321674895874952316965318742298765134143829657657143289
040001023000800010709030006620083509003200040050004800007000200095400107180076054,548691723236847915719532486624183579873259641951764832467315298395428167182976354
005021009078406000000370004750600031000000080600040290029080670130005000004007105,345821769978456312216379854752698431493712586681543297529184673137265948864937125
026450000900100300040087500000870010600200900318000007407300086800009725500010030,726453891985162374143987562259874613674231958318596247497325186831649725562718439
050008001201006400007034009916073800084000105002400000600015024700802003000600590,459728361231956487867134259916573842384269175572481936698315724745892613123647598
040019000027030090003000015409001720000306000685200009306008047092570300010000800,548619273127435698963782415439851726271396584685247139356128947892574361714963852
000100800380007005426053000200000509700060040053002016009306207100940008005070090,597124863381697425426853971264731589718569342953482716849316257172945638635278194
068350000107009420040001000000942580053010000900000070300025094005067802680003001,268354917137689425549271368716942583853716249924538176371825694495167832682493751
506090080009040106120000050070560040608000200210789000000601709300470005000003420,546197382839245176127836954973562841658314297214789563485621739392478615761953428
108060300050400000600005798705006000940010820080040017002980003070002006430001500,198267354357498261624135798715826439946713825283549617562984173871352946439671582
506000409001030070800009600740060000209081036000205080005700240190008560000012008,536827419921634875874159623748963152259481736613275984385796241192348567467512398
023000080805030670079400100057300000940086001000025000280560009030009246000001300,423617985815932674679458123157394862942786531368125497284563719531879246796241358
006890700003402000008001035100080007274015060060030920590000000000040253001020806,456893712713452689928671435139286547274915368865734921592368174687149253341527896
100080060050297080072000030000400008960010000400035701600800423010360000080974500,149583267356297184872146935731429658965718342428635791697851423514362879283974516
002007014810003670060820500073590100001000060900074205050408009400260000000030080,392657814815943672764821593273596148541382967986174235657418329438269751129735486
408500029000900000300026701027000400000600908500347010071000853250090040003010600,468571329712938564395426781627189435134652978589347216971264853256893147843715692
104602059000000300028703001091040806000500127006008090065100008000970460009030000,134682759657491382928753641591247836483569127276318594365124978812975463749836215
400030010080000205290060003500009081000370600030810090004006759100000806805702000,456237918783941265291568473547629381918375642632814597324186759179453826865792134
000062070240000000039058010800700600602900057005010390907504103000070502000030089,158362974246197835739458216893745621612983457475216398987524163361879542524631789
079060300402000008060051040095800470020003086100042900000309010000020007608004005,579468321412937568863251749395816472724593186186742953257389614941625837638174295
420050006008610000301000400700020059050361008040000030905270100080005002100809003,427953816598614327361782495713428659259361748846597231935276184684135972172849563
006000809070900152150700040000326507000000064208050000700209600013008000602140003,326514879874963152159782346491326587537891264268457931745239618913678425682145793
340050700000603050082700960490002100008300000050816300704100020600080500010209007,346958712971623458582741963493572186168394275257816394734165829629487531815239647
013040006000700520079203008020000094004070000891032060040600209000810007600000480,213548976486791523579263148725186394364975812891432765148657239932814657657329481
900100080060053040000607000380041900400502800001890700005070009030000206170300050,953124687768953142214687593386741925497532861521896734645278319839415276172369458
000780060604000013020006900702300000095004030010520008080030701009267400540090006,951783264674952813328146957762318549895674132413529678286435791139267485547891326
100070002290008300034000090000690015800200064950000703007120400600904050020053180,168379542295468371734512698342697815871235964956841723587126439613984257429753186
609708500300002061180500000030045107008009050046000032007000008050907610000384090,629718543375492861184563279932645187718239456546871932497156328853927614261384795
070081230000600100900302000000000040602094008013020079705009000086050020100830704,574981236238645197961372485897163542652794318413528679745219863386457921129836754
000130004300806501840000002050004020020060907000905010060080000209670040407059830,695132784372846591841597362958714623124368957736925418563481279289673145417259836
010000300020096041078000520200800090305600700040070005096005004100000008800013206,419528367523796841678134529267851493385649712941372685796285134132467958854913276
603007009200000004040820010000006501016500000500900340059040102007603098008100730,683417259291365874745829613934276581816534927572981346359748162127653498468192735
090400160300000050000275304910847000402050083000060000800031975500008000076000200,295483167347916852681275394913847526462159783758362419824631975539728641176594238
